"";"GSM1866367";"GSM1866368";"GSM1866369";"GSM1866370";"GSM1866371";"GSM1866372";"GSM1866373";"GSM1866374";"GSM1866381";"GSM1866382";"GSM1866383";"ID";"SPOT_ID";"CONTROL_TYPE";"REFSEQ";"GB_ACC";"GENE";"GENE_SYMBOL";"GENE_NAME";"UNIGENE_ID";"ENSEMBL_ID";"TIGR_ID";"ACCESSION_STRING";"CHROMOSOMAL_LOCATION";"CYTOBAND";"DESCRIPTION";"GO_ID";"SEQUENCE";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"A_33_P3418486";2,4245224;1,8931638;2,143081;1,6103816;1,7887022;1,8649273;2,0477362;2,9408288;3,360135;3,1476662;2,7048671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,540152783333333;2,57135732352941;-1,49962534597053;0,15321320496424;0,374184993800151;-5,42060577056285
"A_33_P3418541";2,300843;1,8302373;2,0854616;1,8168082;1,7100102;1,7553985;1,9446394;3,4022944;2,8331795;3,1763306;2,7125564;NA;NA;NA;NA;NA;72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,757007099999999;2,53255291176471;-1,92791627470869;0,0718349630451577;0,233760515658927;-4,77983011027065
"A_33_P3418611";12,859413;12,600429;12,199489;11,215149;11,147296;10,718528;10,235887;10,370548;9,78695;9,6402;9,679839;NA;NA;NA;NA;NA;100287226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,48683316666667;10,528393;3,12904876705651;0,00648306413945634;0,0533285925655512;-2,56702926754635
"A_33_P3418617";3,9217966;3,6226556;2,6009557;2,2371283;4,0119243;2,918467;2,6159952;3,3961418;2,6929991;3,4352806;4,2945223;NA;NA;NA;NA;NA;440297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,212752750000002;3,38664964117647;0,346151902955787;0,733745337257573;0,920016090749275;-6,45065987973176
"A_33_P3418621";2,2323723;1,6574924;1,9090095;1,4000243;1,5887494;1,6567268;1,8434842;1,8642268;2,6760728;3,0310104;2,547152;NA;NA;NA;NA;NA;7441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,113126383333333;2,30913282941176;-0,334852012500053;0,742092995672596;0,920016090749275;-6,45463060609648
"A_33_P3418668";13,387359;12,005128;11,0432205;12,1967325;12,419474;12,9236965;13,254477;12,954971;11,026904;11,049879;10,978292;NA;NA;NA;NA;NA;347746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,775455583333327;11,7512300588235;-1,72113777210033;0,104530363032869;0,296713355008699;-5,10282803285483
"A_33_P3418716";5,102111;6,6679273;8,150057;6,539869;7,115917;6,534042;8,123158;7,0111694;9,072056;9,147759;9,458538;NA;NA;NA;NA;NA;80303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,88217648333333;7,87879221764706;-1,6053480983993;0,128000451563451;0,336400494892231;-5,27283535235116
"A_33_P3418833";2,48307;10,54301;11,877454;9,918762;7,5671034;6,754115;6,1458178;5,529462;9,09091;9,018766;8,017811;NA;NA;NA;NA;NA;23767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,35294583333334;8,11253415882353;1,49109875740963;0,155416256271328;0,377915829808819;-5,43219894497912
"A_33_P3418877";2,350624;1,7336637;2,0010588;1,4764531;1,6535984;1,7341073;1,9047372;1,8889751;2,6901672;3,0198226;3,8990552;NA;NA;NA;NA;NA;317751;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0719385999999991;2,43025808823529;-0,193188141191473;0,849246374802687;0,951098709318877;-6,49333068940596
"A_33_P3418987";2,718393;1,9036359;2,1643076;1,5784295;1,7757071;1,8242857;2,0052576;1,9987354;4,546255;3,233576;4,300442;NA;NA;NA;NA;NA;400736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,00787003333333303;2,69901142352941;-0,0192118961902576;0,984909970126353;0,993221052646619;-6,51251636958951
"A_33_P3419049";4,200572;4,3191586;6,663309;3,490406;2,7387886;1,7494268;4,322496;2,0002646;3,0614066;3,79949;3,144686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,698896533333334;3,60895180588235;0,65364797945877;0,522636474119029;0,797412356725003;-6,29359188473082
"A_33_P3419134";2,1675742;1,7157547;1,9463305;2,80957;2,969806;1,6575137;2,4797714;1,8639846;4,75967;3,0850835;3,598657;NA;NA;NA;NA;NA;57698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0392135166666683;2,91600362941176;0,084908482212664;0,933389117206602;0,973859785227528;-6,50896145757568
"A_33_P3419190";2,318021;1,7124401;1,9793353;3,3365533;7,1992393;10,4836;9,2567835;12,15066;5,4779735;5,6836376;7,7273054;NA;NA;NA;NA;NA;374;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6,19885691666666;6,29460244705882;-3,559594116483;0,00261837108871167;0,0308405259131089;-1,70031740070227
"A_33_P3419239";2,1323028;1,5915998;1,8408318;1,3331;1,5155423;1,569979;1,7738384;2,2826784;2,6846013;3,0248294;2,534874;NA;NA;NA;NA;NA;64446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,364365783333332;2,38049424705882;-0,778817737630235;0,447470425106385;0,725281231550063;-6,2033702530526
"A_33_P3419314";5,527711;2,9689767;2,1918046;1,6666296;1,8643265;1,930912;4,190038;2,1444514;2,8999798;6,0739703;4,5089793;NA;NA;NA;NA;NA;26038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,475517966666664;3,28088621764706;-0,521940888772035;0,608872912547294;0,87030940704919;-6,37231647919194
"A_33_P3419360";4,349785;1,8123282;2,077801;4,446613;6,1522555;5,9672585;4,6582146;4,841782;3,3737109;4,406766;2,6075006;NA;NA;NA;NA;NA;731789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,615658099999997;3,84709982941176;-0,616158930762026;0,546469598927403;0,819550289649162;-6,31771478360603
"A_33_P3419369";2,269381;1,6835127;4,9188447;1,3849646;1,5902035;1,6455088;1,8382722;1,8688293;2,703052;3,0550637;2,570399;NA;NA;NA;NA;NA;285419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,395185133333334;2,48677402941176;0,574004247744702;0,573958465664789;0,843995885636762;-6,34321633805567
"A_33_P3419383";2,6838772;3,7373238;2,5031939;6,4925246;8,458044;8,571085;9,562152;9,528712;7,5343;7,6307745;8,959031;NA;NA;NA;NA;NA;27295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4,13775725;7,17567157058823;-3,11124935231409;0,00672937510758998;0,0545946862275568;-2,60243931673964
"A_33_P3419388";2,110056;1,6501421;1,8893864;1,3642927;1,5562991;1,6044252;1,8070132;1,830797;2,7125401;3,0519547;2,5469275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,123138183333333;2,28675909411765;-0,36539971508248;0,719605887701703;0,920016090749275;-6,44359769501376
"A_33_P3419419";7,9350786;6,9010124;6,707113;6,4255533;6,8243527;6,879707;7,072341;6,5252247;5,062438;5,3355885;5,336956;NA;NA;NA;NA;NA;5287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,146686650000002;6,06503728235294;0,327581458001379;0,747481748208501;0,920865044385186;-6,45711676255332
"A_33_P3419621";6,2267127;5,8243284;5,970823;6,232088;7,1965227;6,0420094;8,119111;8,082388;4,732648;4,764878;5,4012403;NA;NA;NA;NA;NA;100289580;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,85200213333333;5,99217835882353;-3,7480078292743;0,00175921932614092;0,0239271825483821;-1,3173805635033
"A_33_P3419696";9,826526;7,276474;6,0729938;3,146097;2,9497375;2,4811072;1,9246404;2,0022063;4,708205;4,128517;4,7147307;NA;NA;NA;NA;NA;2247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,32873256666667;4,38334557058824;2,42516356288448;0,0275249556770371;0,129308934885586;-3,91934751369044
"A_33_P3419711";2,006075;1,5197217;1,7536156;1,2671661;1,46137;1,5201192;2,0616462;1,7580223;2,6153238;2,9626167;2,4750848;NA;NA;NA;NA;NA;84066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,321822983333333;2,21619258823529;-0,959776740687386;0,351469483415722;0,625959381381384;-6,04744571963256
"A_33_P3419865";3,2494395;5,389644;5,0652723;5,3847256;5,8689885;5,2014093;4,518734;4,995816;4,192006;4,013341;3,9178362;NA;NA;NA;NA;NA;646719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,269304866666669;4,32132341176471;0,495009043633691;0,627332643896433;0,886567898017866;-6,38632177513453
"A_33_P3419875";4,0817184;4,048636;2,1369658;4,6173697;4,3918877;3,582222;3,078287;2,6772237;4,6096663;3,5405374;4,979297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,932044583333335;4,08292175294118;1,07683910737532;0,297545354817025;0,563613961502026;-5,93125295625675
"A_33_P3419958";3,1302524;2,4322731;1,9876165;4,575861;3,844913;2,6051552;2,6496396;4,0297904;3,9770586;3,095049;4,110904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,243703133333332;3,29216508823529;-0,357137491067818;0,725662802678614;0,920016090749275;-6,44667522296403
"A_33_P3419998";7,0249443;5,9278555;7,6029215;6,0273232;6,483317;6,6058702;7,4279804;8,017848;6,9098134;7,1230345;7,4987025;NA;NA;NA;NA;NA;9498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,11087558333333;7,46307761764706;-2,72391278178611;0,0150327375568076;0,0887774551106085;-3,35956006764034
"A_33_P3420011";6,7378;6,585036;6,1523237;5,3751354;5,258314;5,4062657;3,6878552;3,9990406;5,2145286;3,950242;4,916983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0756979;4,86372784117647;3,96430092707436;0,00111546759500337;0,0178139839946784;-0,877188353242848
"A_33_P3420043";6,2705765;4,3267856;4,8971114;7,289586;7,686866;7,11504;4,9025064;5,0601487;5,8748903;5,855914;6,21886;NA;NA;NA;NA;NA;80034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,28300003333334;6,11771444705882;1,88501974309129;0,0777507717258346;0,244781543173445;-4,84875486321876
"A_33_P3420048";5,604893;4,2656407;5,235541;6,983127;7,384586;7,455384;5,36055;5,483276;6,2367887;6,739301;6,1242175;NA;NA;NA;NA;NA;80034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,732948950000002;6,34618341764706;1,1189584412671;0,279700875691037;0,54108739793559;-5,88662356545201
"A_33_P3420224";7,793495;5,3062596;6,799804;5,3915763;6,4402966;6,2840466;2,6110098;3,259235;6,043997;5,6206164;3,9323094;NA;NA;NA;NA;NA;377841;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40079061666667;5,05189011176471;4,5381578345537;0,000337206869294103;0,00830215801345388;0,283614595373186
"A_33_P3420235";5,186608;5,833036;6,2762814;6,821121;6,83022;6,3686013;8,516875;8,718805;7,388818;7,2549815;9,298735;NA;NA;NA;NA;NA;10092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,39852871666666;7,26530082941176;-4,64110010725635;0,000272832622350312;0,0072748773663688;0,489600119327128
"A_33_P3420266";2,5655518;6,701566;7,6743655;5,375592;3,9759688;4,416458;3,4717915;4,213551;4,39703;3,0499165;3,928219;NA;NA;NA;NA;NA;441430;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,2755791;4,24200588235294;1,3233557815076;0,204344980690447;0,446194459992525;-5,6498870033887
"A_33_P3420380";4,2094326;5,676529;5,5198617;3,0505009;3,2850904;1,8798149;3,6807394;2,0963926;4,31431;3,2263048;2,7261665;NA;NA;NA;NA;NA;80760;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,04830558333333;3,51580146470588;1,18159823844236;0,254656248022737;0,510310375735537;-5,81757054340437
"A_33_P3420382";2,0459502;1,4909394;1,73818;1,2624438;1,4376527;1,5007472;1,70489;1,7507172;2,6008704;2,9410028;2,46346;NA;NA;NA;NA;NA;100131492;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,148484716666666;2,18596069411765;-0,443091892342564;0,663640690757411;0,90908135408917;-6,41128660319528
"A_33_P3420446";10,977559;10,896749;10,110252;9,09401;8,858363;8,722548;8,866945;8,455423;6,2462263;5,636111;5,191832;NA;NA;NA;NA;NA;401387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,11539616666667;7,51802821764706;1,55420938690753;0,139719505338787;0,355337258737996;-5,34523150128985
"A_33_P3420466";6,759265;9,9268875;8,82097;4,749715;3,9883957;3,7811055;2,5407975;2,3992205;6,443205;6,6868596;6,60205;NA;NA;NA;NA;NA;4148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,86771411666667;5,64529012352941;3,12502242900702;0,00653799332658437;0,0535320223414561;-2,57504306123364
"A_33_P3420496";6,9863043;5,948834;5,912541;7,4394164;7,8800974;7,713249;7,62423;7,8511114;6,201949;6,554635;6,156295;NA;NA;NA;NA;NA;677832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,757597016666664;6,60024426470588;-1,5815325898446;0,133349893706502;0,345893363562353;-5,30676128334459
"A_33_P3420530";2,3507168;1,8249993;2,0850897;1,5312915;1,7211918;1,7753949;1,9536686;1,9912796;2,8426578;3,1977456;2,6843777;NA;NA;NA;NA;NA;2572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0910267666666666;2,50137920588235;-0,226922581518587;0,823362211448326;0,944561811975285;-6,48598451523859
"A_33_P3420605";3,7626274;1,6055878;1,8582494;2,951091;2,9905696;1,5896089;3,391306;1,8143728;3,5476844;3,274487;2,9354398;NA;NA;NA;NA;NA;26689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,14321705;2,83438924117647;-0,235511740081181;0,816804044245894;0,942145951046451;-6,48392685624735
"A_33_P3420611";3,626465;1,6649666;1,9062848;2,2646587;2,6292408;1,66156;4,675869;2,0524683;3,6537952;3,05521;3,855031;NA;NA;NA;NA;NA;124538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,07197266666667;3,02221305294118;-1,54290342536583;0,142429256008668;0,35906081225603;-5,36100674126532
"A_33_P3420762";8,507016;8,698972;8,5409155;9,754327;9,236774;9,879115;9,63045;9,6120825;7,275355;6,905011;7,4511847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,518412999999994;8,03331938823529;-1,30847929510395;0,209223645400275;0,452205383555644;-5,66820610385556
"A_33_P3420862";5,2744665;6,488134;5,4090166;4,8503113;6,16057;5,272377;4,2583394;5,1678133;7,2579665;7,105252;6,7972426;NA;NA;NA;NA;NA;389860;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,86273621666667;6,14252612941177;1,04053631142444;0,313583178492908;0,583191237358028;-5,9685333140885
"A_33_P3420976";8,798939;13,966239;12,896427;7,5595694;4,6737313;2,541328;2,9727519;3,0723615;5,72236;6,2803235;6,078918;NA;NA;NA;NA;NA;100132916;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,38348225;6,61566819411765;2,60534685797328;0,0191490339333641;0,102967201676067;-3,58477258709407
"A_33_P3421007";2,8380973;1,8956659;2,14425;1,9833434;1,756617;2,3844588;2,0547085;1,9797966;2,8887434;3,2219963;3,6207526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,149819516666667;2,67399101764706;0,369484564398973;0,716618429015981;0,920016090749275;-6,44205060264552
"A_33_P3421053";2,3119366;1,7292837;1,9940107;1,4833035;1,6727864;1,7495828;3,3961232;1,9180939;2,698009;3,0401268;2,5585876;NA;NA;NA;NA;NA;6401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,833624599999999;2,66596635882353;-1,5817245451232;0,133306029734935;0,345893363562353;-5,30648929769325
"A_33_P3421084";2,6608758;3,3850317;3,1060886;3,7927961;4,014358;1,9482355;1,6901537;1,732069;4,4927945;4,092761;4,8377347;NA;NA;NA;NA;NA;388182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,4401196;3,63063180588235;2,95712492517096;0,00928374961714313;0,0655158201529357;-2,90704774240596
"A_33_P3421108";14,6194935;14,306621;14,183211;13,606324;13,443639;13,253724;13,475351;13,082719;11,869062;11,780115;11,764565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,623133750000001;12,6881311176471;1,37396065584693;0,188426024179722;0,42459728668973;-5,58634349130299
"A_33_P3421118";4,738361;1,7515454;2,4740415;1,6080871;5,5513635;3,9699283;5,012847;2,8495936;5,6709204;5,6301284;4,9328923;NA;NA;NA;NA;NA;53832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,582332499999998;4,43436368823529;-0,636596404980208;0,533403843260723;0,807469865772993;-6,30473166927682
"A_33_P3421183";6,1222587;5,6683292;6,782046;5,5256505;6,603898;6,2824397;5,827175;5,7919965;4,7991505;4,1535335;4,694173;NA;NA;NA;NA;NA;2969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,354517933333335;5,75723921764706;0,303680872644182;0,765290420822995;0,924135893080851;-6,46490988888394
"A_33_P3421203";7,5529428;8,602994;8,568568;7,021721;6,3865957;6,0115743;6,486992;6,2198825;6,731809;5,853136;7,7743764;NA;NA;NA;NA;NA;286042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00396205;6,68655107647059;1,50719009617133;0,151280510208757;0,371920815818301;-5,41027903506032
"A_33_P3421243";7,8729258;2,9736443;7,074483;13,434338;16,393227;15,700054;10,662499;11,586205;13,504976;13,540614;8,527531;NA;NA;NA;NA;NA;174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,549573316666665;10,5560760058824;-0,192374839018738;0,849872750304072;0,951499639182538;-6,49349330860773
"A_33_P3421275";5,87577;5,0364995;5,5755734;4,571692;5,1684475;4,479666;3,6419249;4,111941;3,5108957;4,332256;2,9022574;NA;NA;NA;NA;NA;157848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,24100845;4,28651595882353;2,2768873543301;0,0369042068665868;0,15428975795323;-4,18656552090448
"A_33_P3421303";2,998136;1,6083207;1,8545742;1,3443327;1,5308291;1,7393453;1,7891618;1,8353825;2,6957269;3,5942802;2,5465326;NA;NA;NA;NA;NA;2916;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0336508500000008;2,49603748823529;0,0606271663818357;0,952408114293153;0,980692242352369;-6,51079776763575
"A_33_P3421331";2,6400425;2,5435503;2,0297499;1,6564577;1,6645097;1,7127135;2,730365;1,9077442;3,3739176;3,139866;4,2599025;NA;NA;NA;NA;NA;652991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,277883999999999;3,0720252;-0,474870741371681;0,641305936549618;0,897490781729176;-6,39632428846085
"A_33_P3421351";2,383665;1,8924501;2,1299222;3,3338213;1,7577403;1,7905211;2,0433474;5,069771;4,699586;4,9238644;6,100397;NA;NA;NA;NA;NA;80342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,34187253333333;4,48889435294118;-1,85343560131633;0,082380464531455;0,253888138899298;-4,89888116486063
"A_33_P3421438";2,2816803;1,8278469;2,0454144;3,1920977;2,579756;2,3663614;2,0414653;2,0613909;3,958657;3,2434895;4,936482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,330764683333334;3,24048824705882;0,375542269972931;0,712196872181014;0,920016090749275;-6,43972520173314
"A_33_P3421476";5,404476;4,76054;4,912483;4,7897167;4,8066177;3,9127536;4,687335;4,2976346;2,6950653;3,059631;3,9306467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,271946366666669;4,02756202941177;0,531162243206691;0,602613744825897;0,865425942954595;-6,36735643782249
"A_33_P3421656";2,3215628;1,7299066;1,9959886;1,7489221;2,2435186;1,7482805;3,92517;3,9433036;2,6929717;4,283677;2,551798;NA;NA;NA;NA;NA;27283;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,96954026666667;2,964105;-3,82665892336904;0,00149037698826862;0,0214501348406293;-1,15731080961072
"A_33_P3421674";9,594223;8,051669;8,954487;8,252982;7,270821;6,469366;5,844367;5,7243075;6,8867745;7,056885;4,499199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,31458741666667;6,39146481764706;2,51470151221824;0,0230024693138688;0,115411914999708;-3,75433442246001
"A_33_P3421728";3,330437;1,9296048;4,3786416;2,7538607;4,7995005;5,501046;6,4003105;6,7588816;4,9206076;4,6951637;7,191966;NA;NA;NA;NA;NA;1608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,79741428333333;5,44371194705882;-3,55495484581389;0,00264414149404733;0,031006713264264;-1,70973032186033
"A_33_P3421808";3,4647443;1,9370811;2,398239;1,6959634;1,875413;1,9472558;2,1842148;2,2201078;2,954629;3,3096945;2,7941449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0176214666666676;2,66431962352941;0,0403565595097673;0,968308912416755;0,987623090953645;-6,51186166571746
"A_33_P3421821";4,359889;3,1966877;4,487797;3,7220602;3,9712477;4,735507;3,4657593;3,6924243;3,51631;2,9221518;2,4518085;NA;NA;NA;NA;NA;8398;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,499772966666668;3,80778148823529;0,892321100582586;0,385464661007347;0,663038529990478;-6,10900561512971
"A_33_P3421827";8,272471;7,8666897;7,7698364;7,084509;7,2581015;7,2857413;7,954384;7,637571;6,5847855;6,7374506;6,289505;NA;NA;NA;NA;NA;3050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,206419349999996;7,03596485882353;-0,555524583835108;0,586231921658835;0,853164784437725;-6,35384973412291
"A_33_P3421907";6,571189;5,8002086;6,0519767;5,830629;5,3648977;5,664245;5,3420277;5,39707;4,5945187;3,9461663;4,055527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,510975483333335;5,11273339411765;1,16333065730436;0,261777428773036;0,519452375453361;-5,83803540524654
"A_33_P3421923";7,0236597;6,386449;6,8630147;7,7967606;2,9905925;1,8126884;2,0101528;2,642471;2,9226134;3,434618;2,6182523;NA;NA;NA;NA;NA;57863;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,15254891666667;3,91641317058824;2,57499925823212;0,0203648280121973;0,107042669835978;-3,64180747732206
"A_33_P3421978";2,1100354;1,6111568;3,8119006;2,2725513;2,889555;2,4729583;3,4702308;1,8316467;3,4394042;3,911623;2,5404983;NA;NA;NA;NA;NA;643226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,122912516666666;2,91448958823529;-0,196982833709945;0,846325227513773;0,950209168399461;-6,49256291919504
"A_33_P3421990";2,4028263;1,9113929;2,1570132;1,5760188;1,7774113;1,8360252;2,0152495;2,0068328;2,9185882;3,2460456;3,3195987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0675931999999986;2,53828411176471;-0,195651612521055;0,847349737845919;0,950283116422258;-6,49283395399541
"A_33_P3422043";2,076682;1,494204;1,7453822;1,270442;1,444696;1,5149765;2,0288074;1,7460153;2,5827262;2,921887;2,451143;NA;NA;NA;NA;NA;345062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,296347566666666;2,20346042352941;-0,883016780527892;0,39032158734886;0,667974320682619;-6,11717989070469
"A_33_P3422085";5,236211;4,385754;5,0833616;3,0275755;3,1259315;3,7244902;4,6758146;4,592711;4,7132397;3,8946307;3,6235716;NA;NA;NA;NA;NA;494119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,537042166666665;3,98014401764706;-0,911697285784103;0,375480636626557;0,653618993643218;-6,09173484790335
"A_33_P3422124";2,1042953;1,6282915;2,0410304;1,3421305;1,5475087;1,6054958;1,7916675;1,8242238;2,676163;3,0298665;2,5313363;NA;NA;NA;NA;NA;116379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0964869499999985;2,28211625294118;-0,279776098482661;0,783239326389848;0,929954618830366;-6,47212075918952
"A_33_P3422213";5,552898;4,1227217;3,752679;4,0616035;4,677492;4,3810973;5,239165;5,323687;6,3476562;6,105292;5,6954556;NA;NA;NA;NA;NA;152110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,856677416666663;5,31613306470588;-1,85657001405488;0,0819103046200996;0,253108076681981;-4,89393061182505
"A_33_P3422253";2,435771;1,9147933;2,2526407;1,6857531;1,8548043;1,9268765;2,1793454;2,2135773;2,9489453;3,3044584;3,4518225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,184688199999999;2,6280436;-0,54028464653952;0,596453157927761;0,86199873592832;-6,36236720667661
"A_33_P3422289";8,636678;5,9812465;8,267136;10,217383;10,367422;10,227373;10,524568;10,776089;8,845116;8,577755;7,6690173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,70078875;8,87369298823529;-1,99669575414866;0,063189462242119;0,21701101724481;-4,66735585949284
"A_33_P3422298";4,803237;4,792359;4,86812;4,299863;4,6664877;4,4952383;3,4529529;4,2382307;2,7202528;3,0483692;2,5456345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,808625700000002;3,66593351176471;2,6513207316099;0,0174386074760617;0,0977223546445689;-3,49788376725534
"A_33_P3422394";2,0068457;1,5235958;1,7569588;1,2691488;1,4633555;1,5208931;1,7229726;1,7592986;2,6190705;2,965737;2,4772465;NA;NA;NA;NA;NA;390616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,151002649999999;2,19835955294118;-0,453839006835612;0,656049297606936;0,9051489882146;-6,40633946300017
"A_33_P3422479";5,7929835;5,4087877;5,578396;4,8242455;6,234918;6,080107;7,8061895;8,409302;6,6635885;6,7345614;6,817835;NA;NA;NA;NA;NA;78987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,45450613333333;6,59631394705882;-6,79896641884778;4,30833330497673e-06;0,000526706126801523;4,51038462592637
"A_33_P3422499";6,521294;5,9163914;5,7246943;4,6995573;4,386757;3,477527;5,006901;4,306827;3,323943;3,231116;3,271765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,464172833333336;4,26566080588235;0,754345537316179;0,461617230949778;0,739199167175827;-6,22216687997469
"A_33_P3422595";2,3631678;1,7420053;2,0075533;1,4725244;1,6524038;1,7310042;1,9028916;2,3383007;2,7005682;3,0325441;2,5571795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,292486349999999;2,39847594117647;-0,850203249485511;0,407774167651929;0,684443937777254;-6,14538734637342
